hs_code,product_description,classification,parent_code,hierarchy_level,is_basic_level,chapter,product_category,source
"030325","Fish; frozen, carp (as specified by the WCO), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","H6","0303",6,1,"03","Animals & Animal Products","excel_import"
"030326","Fish; frozen, eels (Anguilla spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","H6","0303",6,1,"03","Animals & Animal Products","excel_import"
"030329","Fish; frozen, Nile perch (Lates niloticus) and snakeheads (Channa spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","H6","0303",6,1,"03","Animals & Animal Products","excel_import"
"030331","Fish; frozen, halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","H6","0303",6,1,"03","Animals & Animal Products","excel_import"
"030332","Fish; frozen, plaice (Pleuronectes platessa), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","H6","0303",6,1,"03","Animals & Animal Products","excel_import"
"030333","Fish; frozen, sole (Solea spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","H6","0303",6,1,"03","Animals & Animal Products","excel_import"
"030334","Fish; frozen, turbots (Psetta maxima, Scophthalmidae), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","H6","0303",6,1,"03","Animals & Animal Products","excel_import"
"030339","Fish; frozen, flat fish, n.e.c. in item no. 0303.3, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","H6","0303",6,1,"03","Animals & Animal Products","excel_import"
"030341","Fish; frozen, albacore or longfinned tunas (Thunnus alalunga), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","H6","0303",6,1,"03","Animals & Animal Products","excel_import"
"030342","Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","H6","0303",6,1,"03","Animals & Animal Products","excel_import"
"030343","Fish; frozen, skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","H6","0303",6,1,"03","Animals & Animal Products","excel_import"
"030344","Fish; frozen, bigeye tunas (Thunnus obesus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","H6","0303",6,1,"03","Animals & Animal Products","excel_import"
"030345","Fish; frozen, Atlantic and Pacific bluefin tunas (Thunnus thynnus, Thunnus orientalis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","H6","0303",6,1,"03","Animals & Animal Products","excel_import"
"030346","Fish; frozen, southern bluefin tunas (Thunnus maccoyii), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","H6","0303",6,1,"03","Animals & Animal Products","excel_import"
"030349","Fish; frozen, tuna, n.e.c. in item no. 0303.4, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","H6","0303",6,1,"03","Animals & Animal Products","excel_import"
"030351","Fish; frozen, herrings (Clupea harengus, Clupea pallasii), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","H6","0303",6,1,"03","Animals & Animal Products","excel_import"
"030353","Fish; frozen, sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","H6","0303",6,1,"03","Animals & Animal Products","excel_import"
"030354","Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","H6","0303",6,1,"03","Animals & Animal Products","excel_import"
"030355","Fish; frozen, jack and horse mackerel (Trachurus spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","H6","0303",6,1,"03","Animals & Animal Products","excel_import"
"030356","Fish; frozen, cobia (Rachycentron canadum), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","H6","0303",6,1,"03","Animals & Animal Products","excel_import"
"030357","Fish; frozen, swordfish (Xiphias gladius), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","H6","0303",6,1,"03","Animals & Animal Products","excel_import"
"030359","Fish; frozen, n.e.c. in item no. 0303.5, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","H6","0303",6,1,"03","Animals & Animal Products","excel_import"
"030363","Fish; frozen, cod (Gadus morhua, Gadus ogac, Gadus macrocephalus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","H6","0303",6,1,"03","Animals & Animal Products","excel_import"
"030364","Fish; frozen, haddock (Melanogrammus aeglefinus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","H6","0303",6,1,"03","Animals & Animal Products","excel_import"
"030365","Fish; frozen, coalfish (Pollachius virens), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","H6","0303",6,1,"03","Animals & Animal Products","excel_import"
"030366","Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","H6","0303",6,1,"03","Animals & Animal Products","excel_import"
"030367","Fish; frozen, Alaska pollock (Theragra chalcogramma), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","H6","0303",6,1,"03","Animals & Animal Products","excel_import"
"030368","Fish; frozen, blue whitings (Micromesistius poutassou, Micromesistius australis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","H6","0303",6,1,"03","Animals & Animal Products","excel_import"
"030369","Fish; frozen, of Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae, Muraenolepididae, other than cod, haddock, coalfish, hake, Alaska pollack, blue whitings, not fillets, meat of 0304, and edible offal of 0303.9","H6","0303",6,1,"03","Animals & Animal Products","excel_import"
"030381","Fish; frozen, dogfish and other sharks, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","H6","0303",6,1,"03","Animals & Animal Products","excel_import"
"030382","Fish; frozen, rays and skates (Rajidae), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","H6","0303",6,1,"03","Animals & Animal Products","excel_import"
"030383","Fish; frozen, toothfish (Dissostichus spp.), excluding fillets, livers, roes, and edible fish offal of subheadings 0303.91 to 0303.99","H6","0303",6,1,"03","Animals & Animal Products","excel_import"
"030384","Fish; frozen, seabass (Dicentrarchus spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","H6","0303",6,1,"03","Animals & Animal Products","excel_import"
"030389","Fish; frozen, n.e.c. in heading 0303, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","H6","0303",6,1,"03","Animals & Animal Products","excel_import"
"030391","Fish; frozen, livers, roes and milt","H6","0303",6,1,"03","Animals & Animal Products","excel_import"
"030392","Fish; frozen, shark fins","H6","0303",6,1,"03","Animals & Animal Products","excel_import"
"030399","Fish; frozen, fish fins (other than shark fins), heads, tails, maws and other edible fish offal","H6","0303",6,1,"03","Animals & Animal Products","excel_import"
"000304","Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen","H6","03",4,0,"00","General","excel_import"
"030431","Fish fillets; fresh or chilled, tilapias (Oreochromis spp.)","H6","0304",6,1,"03","Animals & Animal Products","excel_import"
"030432","Fish fillets; fresh or chilled, catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)","H6","0304",6,1,"03","Animals & Animal Products","excel_import"
"030433","Fish fillets; fresh or chilled, Nile perch (Lates niloticus)","H6","0304",6,1,"03","Animals & Animal Products","excel_import"
"030439","Fish fillets; fresh or chilled, carp (as specified by the WCO), eels (Anguilla spp.), and snakeheads (Channa spp.)","H6","0304",6,1,"03","Animals & Animal Products","excel_import"
"030441","Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)","H6","0304",6,1,"03","Animals & Animal Products","excel_import"
"030442","Fish fillets; fresh or chilled, trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)","H6","0304",6,1,"03","Animals & Animal Products","excel_import"
"030443","Fish fillets; fresh or chilled, flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae)","H6","0304",6,1,"03","Animals & Animal Products","excel_import"
"030444","Fish fillets; fresh or chilled, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae, and Muraenolepididae","H6","0304",6,1,"03","Animals & Animal Products","excel_import"
"030445","Fish fillets; fresh or chilled, swordfish (Xiphias gladius)","H6","0304",6,1,"03","Animals & Animal Products","excel_import"
"030446","Fish fillets; fresh or chilled, toothfish (Dissostichus spp.)","H6","0304",6,1,"03","Animals & Animal Products","excel_import"
"030447","Fish fillets; fresh or chilled, dogfish and other sharks","H6","0304",6,1,"03","Animals & Animal Products","excel_import"
"030448","Fish fillets; fresh or chilled, rays and skates (Rajidae)","H6","0304",6,1,"03","Animals & Animal Products","excel_import"
"030449","Fish fillets; fresh or chilled, other than fish of heading 0304.4","H6","0304",6,1,"03","Animals & Animal Products","excel_import"
"030451","Fish meat, excluding fillets, whether or not minced; fresh or chilled, tilapias, catfish, carp, eels, Nile perch, and snakeheads","H6","0304",6,1,"03","Animals & Animal Products","excel_import"
"030452","Fish meat, excluding fillets, whether or not minced; fresh or chilled, salmonidae","H6","0304",6,1,"03","Animals & Animal Products","excel_import"
"030453","Fish meat, excluding fillets, whether or not minced; fresh or chilled, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae, and Muraenolepididae","H6","0304",6,1,"03","Animals & Animal Products","excel_import"
"030454","Fish meat, excluding fillets, whether or not minced; fresh or chilled, swordfish (Xiphias gladius)","H6","0304",6,1,"03","Animals & Animal Products","excel_import"
"030455","Fish meat, excluding fillets, whether or not minced; fresh or chilled, toothfish (Dissostichus spp.)","H6","0304",6,1,"03","Animals & Animal Products","excel_import"
"030456","Fish meat; excluding fillets, whether or not minced; fresh or chilled, dogfish and other sharks","H6","0304",6,1,"03","Animals & Animal Products","excel_import"
"030457","Fish meat; excluding fillets, whether or not minced; fresh or chilled, rays and skates (Rajidae)","H6","0304",6,1,"03","Animals & Animal Products","excel_import"
"030459","Fish meat; excluding fillets, whether or not minced; fresh or chilled, of fish n.e.c. in item no. 0304.5","H6","0304",6,1,"03","Animals & Animal Products","excel_import"
"030461","Fish fillets; frozen, tilapias (Oreochromis spp.)","H6","0304",6,1,"03","Animals & Animal Products","excel_import"
"030462","Fish fillets; frozen, catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)","H6","0304",6,1,"03","Animals & Animal Products","excel_import"
"030463","Fish fillets; frozen, Nile Perch (Lates niloticus)","H6","0304",6,1,"03","Animals & Animal Products","excel_import"
"030469","Fish fillets; frozen, carp (Cyprinus/Carassius/Ctenopharyngodon idellus/Hypophthalmichthys/Cirrhinus/Mylopharyngodon piceus/Catla catla/Labeo/Osteochilus hasselti/Leptobarbus hoeveni/Megalobrama), eels (Anguilla) and snakeheads (Channa)","H6","0304",6,1,"03","Animals & Animal Products","excel_import"
"030471","Fish fillets; frozen, cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)","H6","0304",6,1,"03","Animals & Animal Products","excel_import"
"030472","Fish fillets; frozen, haddock (Melanogrammus aeglefinus)","H6","0304",6,1,"03","Animals & Animal Products","excel_import"
"030473","Fish fillets; frozen, coalfish (Pollachius virens)","H6","0304",6,1,"03","Animals & Animal Products","excel_import"
"030474","Fish fillets; frozen, hake (Merluccius spp., Urophycis spp.)","H6","0304",6,1,"03","Animals & Animal Products","excel_import"
"030475","Fish fillets; frozen, Alaska pollock (Theragra chalcogramma)","H6","0304",6,1,"03","Animals & Animal Products","excel_import"
"030479","Fish fillets; frozen, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae other than cod, haddock, coalfish, hake, and Alaska pollock","H6","0304",6,1,"03","Animals & Animal Products","excel_import"
